ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
SavedSearch,SourceSystemName,Source System Name,The name of the record provider of the saved search. The system from which the record was directly received. The legal name of the company.,,String,,255,,"ProviderName, MLSID",,Nombre Sistema Fuente,Active,6d142ca,170022,,,No,,,6/21/2016,2/18/2016,1.5.0,SourceSystemName Field (SavedSearch),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135554,1135554,,,
Showing,AgentOriginatingSystem,Agent Originating System,The originating system of the member associated with the showing.,Agent,Resource,OUID,,,,,,,2e845b0,,,,No,,,1/6/2022,1/6/2022,1.7.0,AgentOriginatingSystem Field,https://ddwiki.reso.org/display/DDW20/AgentOriginatingSystem+Field,1135600,AgentOriginatingSystemID,OrganizationUniqueId,
Showing,AgentOriginatingSystemID,Agent Originating System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the originating record provider. The originating system is the system with authoritative control over the record (e.g., the name of the MLS where the listing was input). In cases where the originating system was not where the record was retrieved, see the Source System fields.",Agent,String,,25,,,,ID de Agente Sistema de Origen,Active,0069b16,426015,,,No,,,8/9/2017,5/2/2017,1.6.0,AgentOriginatingSystemID Field,https://ddwiki.reso.org/display/DDW20/AgentOriginatingSystemID+Field,1135605,,,
Showing,AgentOriginatingSystemName,Agent Originating System Name,"The name of the originating record provider, most commonly the name of the MLS. The place where the listing is originally input by the member. The legal name of the company. In cases where the originating system was not where the record was retrieved, see the Source System fields.",Agent,String,,255,,,,Nombre de Agente Sistema de Origen,Active,4d13477,426016,,,No,,,8/9/2017,5/2/2017,1.6.0,AgentOriginatingSystemName Field,https://ddwiki.reso.org/display/DDW20/AgentOriginatingSystemName+Field,1135610,,,
Showing,AgentSourceSystem,Agent Source System,The source system of the member associated with the showing.,Agent,Resource,OUID,,,,,,,76e84a0,,,,No,,,1/6/2022,1/6/2022,1.7.0,AgentSourceSystem Field,https://ddwiki.reso.org/display/DDW20/AgentSourceSystem+Field,1135617,AgentSourceSystemID,OrganizationUniqueId,
Showing,AgentSourceSystemID,Agent Source System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",Agent,String,,25,,,,ID de Agente Sistema Fuente,Active,b1cce27,426017,,,No,,,8/9/2017,5/2/2017,1.6.0,AgentSourceSystemID Field,https://ddwiki.reso.org/display/DDW20/AgentSourceSystemID+Field,1135623,,,
Showing,AgentSourceSystemName,Agent Source System Name,"The name of the immediate record provider. The system from which the record was directly received. The legal name of the company. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",Agent,String,,255,,,,Nombre de Agente Sistema Fuente,Active,1ccf49e,426018,,,No,,,8/9/2017,5/2/2017,1.6.0,AgentSourceSystemName Field,https://ddwiki.reso.org/display/DDW20/AgentSourceSystemName+Field,1135629,,,
Showing,HistoryTransactional,History Transactional,The history of the Showing record.,,Collection,HistoryTransactional,,,,,,,b773e53,,,,No,,,1/6/2022,1/6/2022,1.7.0,HistoryTransactional Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135609,1135609,,"ResourceRecordKey, ResourceName",
Showing,Listing,Listing,The listing associated with the showing.,Listing,Resource,Property,,,,,,,d41490b,,,,No,,,1/6/2022,1/6/2022,1.7.0,Listing Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135620,1135620,ListingKey,ListingKey,
Showing,ListingId,Listing ID,"The well-known identifier for the listing being shown. The value may be identical to that of the listing key, but the listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple-originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",Listing,String,,255,,,,ID de Listado,Active,6913f27,426024,,,No,,,8/9/2017,5/2/2017,1.6.0,ListingId Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135627,1135627,,,
Showing,ListingKey,Listing Key,"A unique identifier for this record. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemKey and OriginatingSystemKey.",Listing,String,,255,,,,Clave de Listado,Active,b7cef2f,426025,,,No,,,8/9/2017,1/9/2022,1.6.0,ListingKey Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135633,1135633,,,
Showing,ListingOriginatingSystem,Listing Originating System,The originating system of the Listing record associated with the showing.,Listing,Resource,OUID,,,,,,,970a956,,,,No,,,1/6/2022,1/6/2022,1.7.0,ListingOriginatingSystem Field,https://ddwiki.reso.org/display/DDW20/ListingOriginatingSystem+Field,1135639,ListingOriginatingSystemID,OrganizationUniqueId,
Showing,ListingOriginatingSystemID,Listing Originating System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the originating record provider. The originating system is the system with authoritative control over the record (e.g., the name of the MLS where the listing was input). In cases where the originating system was not where the record was retrieved, see the Source System fields.",Listing,String,,25,,,,ID Listado Sistema Fuente,Active,9cd015f,426027,,,No,,,8/9/2017,5/2/2017,1.6.0,ListingOriginatingSystemID Field,https://ddwiki.reso.org/display/DDW20/ListingOriginatingSystemID+Field,1135645,,,
Showing,ListingOriginatingSystemName,Listing Originating System Name,"The name of the originating record provider, most commonly the name of the MLS. The place where the listing is originally input by the member. The legal name of the company. In cases where the originating system was not where the record was retrieved, see the Source System fields.",Listing,String,,255,,,,Nombre Listado Sistema Fuente,Active,ca2e164,426028,,,No,,,8/9/2017,5/2/2017,1.6.0,ListingOriginatingSystemName Field,https://ddwiki.reso.org/display/DDW20/ListingOriginatingSystemName+Field,1135651,,,
Showing,ListingSourceSystem,Listing Source System,The source system of the Listing record associated with the showing.,Listing,Resource,OUID,,,,,,,2cee797,,,,No,,,1/6/2022,1/6/2022,1.7.0,ListingSourceSystem Field,https://ddwiki.reso.org/display/DDW20/ListingSourceSystem+Field,1135657,ListingSourceSystemID,OrganizationUniqueId,
Showing,ListingSourceSystemID,Listing Source System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",Listing,String,,25,,,,ID Listado Sistema Fuente,Active,0cd7006,426029,,,No,,,8/9/2017,5/2/2017,1.6.0,ListingSourceSystemID Field,https://ddwiki.reso.org/display/DDW20/ListingSourceSystemID+Field,1135662,,,
Showing,ListingSourceSystemName,Listing Source System Name,"The name of the immediate record provider. The system from which the record was directly received. The legal name of the company. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",Listing,String,,255,,,,Nombre Listado Sistema Fuente,Active,00f1192,426030,,,No,,,8/9/2017,5/2/2017,1.6.0,ListingSourceSystemName Field,https://ddwiki.reso.org/display/DDW20/ListingSourceSystemName+Field,1135668,,,
Showing,Media,Media,The media associated with the Showing record.,,Collection,Media,,,,,,,8116df3,,,,No,,,1/6/2022,1/6/2022,1.7.0,Media Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135615,1135615,,"ResourceRecordKey, ResourceName",
Showing,ModificationTimestamp,Modification Timestamp,The transactional timestamp automatically recorded by the system representing the date/time the Showing record was last modified.,,Timestamp,,27,,,,Marca de Tiempo de Modificación,Active,529af0f,426001,,,No,,,8/9/2017,5/2/2017,1.6.0,ModificationTimestamp Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135621,1135621,,,
Showing,OriginalEntryTimestamp,Original Entry Timestamp,The transactional timestamp automatically recorded by the system representing the date/time the showing record was entered and made visible to members of the system.,,Timestamp,,27,,,,Marca de Tiempo Entrada Original,Active,fc6c21d,426002,,,No,,,8/9/2017,5/2/2017,1.6.0,OriginalEntryTimestamp Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135626,1135626,,,
Showing,OriginatingSystemAgentKey,Originating System Agent Key,"The system key, a unique record identifier, from the originating system. The originating system is the system with authoritative control over the record (e.g., the showing service in which the member was input). There may be cases where the source system (how the record is received) is not the originating system. See SourceSystemAgentKey for more information.",Agent,String,,255,,,,Clave de Agente Sistema de Origen,Active,de2a39f,426019,,,No,,,8/9/2017,5/2/2017,1.6.0,OriginatingSystemAgentKey Field,https://ddwiki.reso.org/display/DDW20/OriginatingSystemAgentKey+Field,1135634,,,
Showing,OriginatingSystemListingKey,Originating System Listing Key,"The system key, a unique record identifier, from the originating system. The originating system is the system with authoritative control over the record (e.g., the MLS where the member was input). There may be cases where the source system (how the record is received) is not the originating system. See SourceSystemKey for more information.",Listing,String,,255,,,,Clave de Listado Sistema de Origen,Active,73d96c3,426031,,,No,,,8/9/2017,5/2/2017,1.6.0,OriginatingSystemListingKey Field,https://ddwiki.reso.org/display/DDW20/OriginatingSystemListingKey+Field,1135675,,,
Showing,OriginatingSystemShowingKey,Originating System Showing Key,"The system key, a unique record identifier, from the originating system. The originating system is the system with authoritative control over the record (e.g., the MLS where the member was input). There may be cases where the source system (how the record is received) is not the originating system. See SourceSystemKey fields for more information.",,String,,255,,,,Mostrar Clave Sistema de Origen,Active,6b02b38,426003,,,No,,,8/9/2017,5/2/2017,1.6.0,OriginatingSystemShowingKey Field,https://ddwiki.reso.org/display/DDW20/OriginatingSystemShowingKey+Field,1135632,,,
Showing,ShowingAgent,Showing Agent,The showing agent.,Agent,Resource,Member,,,,,,,4a38640,,,,No,,,1/6/2022,1/6/2022,1.7.0,ShowingAgent Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135640,1135640,ShowingAgentKey,MemberKey,
Showing,ShowingAgentKey,Showing Agent Key,"A system unique identifier of the member who has scheduled to access the property. Specifically, in aggregation systems, the ListAgentKey is the system unique identifier from the system where the record was retrieved. This may be identical to the related xxxId. This is a foreign key relating to the Member Resource's MemberKey.",Agent,String,,255,,,,Mostrar Clave de Agente,Active,b48b9c9,426020,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingAgentKey Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135647,1135647,,,
Showing,ShowingAgentMlsID,Showing Agent MLS ID,"The local, well-known identifier for the member who has scheduled to access the property, most commonly representing a buyer. This value may not be unique, specifically in the case of aggregation systems, and it should be the identifier from the original system.",Agent,String,,25,,,,Mostrar ID de MLS de Agente,Active,bf86234,426022,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingAgentMlsID Field (Showing),https://ddwiki.reso.org/pages/viewpage.action?pageId=1135653,1135653,,,
Showing,ShowingAllowed,Showings Allowed,The main Y/N field to denote whether showings are allowed to be requested at this time. There may be future showings previously scheduled.,,Boolean,,,,,,,Active,404a15f,,,,No,,,6/16/2022,6/16/2022,2.0.0,ShowingAllowed Field,https://ddwiki.reso.org/display/DDW20/ShowingAllowed+Field,1135637,,,
Showing,ShowingEndTimestamp,Showing End Timestamp,"The date and time the showing ends. Where other timestamps are typically stored in Coordinated Universal Time (UTC), showing start and end date/times are typically stored in the local time zone of the property being showed.",,Timestamp,,27,,,,Marca de Tiempo Mostrando Final,Active,eac503f,426004,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingEndTimestamp Field,https://ddwiki.reso.org/display/DDW20/ShowingEndTimestamp+Field,1135644,,,
Showing,ShowingId,Showing ID,"The well-known identifier for the Showing record. The value may be identical to that of the ShowingKey, but the ShowingID is intended to be the value used by a human to retrieve the information about a specific showing. In a multiple-originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,,,Mostrar ID,Active,8a83d6d,426005,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingId Field,https://ddwiki.reso.org/display/DDW20/ShowingId+Field,1135649,,,
Showing,ShowingKey,Showing Key,"A unique identifier for this record from the immediate source. This is a string that can include a Uniform Resource Identifier (URI) or other forms. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, see SourceSystemShowingKey and OriginatingSystemShowingKey.",,String,,255,,,,Mostrar Clave,Active,23007d7,426006,,,No,,,8/9/2017,1/9/2022,1.6.0,ShowingKey Field,https://ddwiki.reso.org/display/DDW20/ShowingKey+Field,1135654,,,
Showing,ShowingOriginatingSystem,Showing Originating System,The originating system of the Showing record.,,Resource,OUID,,,,,,,287ed60,,,,No,,,1/6/2022,1/6/2022,1.7.0,ShowingOriginatingSystem Field,https://ddwiki.reso.org/display/DDW20/ShowingOriginatingSystem+Field,1135660,ShowingOriginatingSystemID,OrganizationUniqueId,
Showing,ShowingOriginatingSystemID,Showing Originating System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the originating record provider. The originating system is the system with authoritative control over the record (e.g., the name of the MLS where the listing was input). In cases where the originating system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,,,Mostrar ID de Sistema de Origen,Active,9d90df9,426008,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingOriginatingSystemID Field,https://ddwiki.reso.org/display/DDW20/ShowingOriginatingSystemID+Field,1135666,,,
Showing,ShowingOriginatingSystemName,Showing Originating System Name,"The name of the originating record provider, most commonly the name of the MLS. The place where the listing is originally input by the member. The legal name of the company.",,String,,255,,,,Mostrar Nombre de Sistema de Origen,Active,fe67c6d,426009,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingOriginatingSystemName Field,https://ddwiki.reso.org/display/DDW20/ShowingOriginatingSystemName+Field,1135672,,,
Showing,ShowingRequestedTimestamp,Showing Requested Timestamp,"The date/time when the showing agent submitted a request to access the property. This is a system timestamp normally generated by a showing system, which is commonly the originating system for showing records.",,Timestamp,,27,,,,Mostrar Solicitud de Marca de Tiempo,Active,491551d,426010,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingRequestedTimestamp Field,https://ddwiki.reso.org/display/DDW20/ShowingRequestedTimestamp+Field,1135678,,,
Showing,ShowingSourceSystem,Showing Source System,The source system of the Showing record.,,Resource,OUID,,,,,,,dae35d0,,,,No,,,1/6/2022,1/6/2022,1.7.0,ShowingSourceSystem Field,https://ddwiki.reso.org/display/DDW20/ShowingSourceSystem+Field,1135684,ShowingSourceSystemID,OrganizationUniqueId,
Showing,ShowingSourceSystemID,Showing Source System ID,"The RESO Unique Organization Identifier (UOI) OrganizationUniqueId of the source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,,,Mostrar ID Sistema Fuente,Active,1fbfcf3,426011,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingSourceSystemID Field,https://ddwiki.reso.org/display/DDW20/ShowingSourceSystemID+Field,1135690,,,
Showing,ShowingSourceSystemName,Showing Source System Name,The name of the immediate record provider. The system from which the record was directly received. The legal name of the company.,,String,,255,,,,Mostrar Nombre Sistema Fuente,Active,ec156dd,426012,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingSourceSystemName Field,https://ddwiki.reso.org/display/DDW20/ShowingSourceSystemName+Field,1135696,,,
Showing,ShowingStartTimestamp,Showing Start Timestamp,"The date and time the showing begins. Where other timestamps are typically stored in Coordinated Universal Time (UTC), showing start and end date/times are typically stored in the local time zone of the property being showed.",,Timestamp,,27,,,,Mostrar Inicio de Marca de Tiempo,Active,1956afa,426013,,,No,,,8/9/2017,5/2/2017,1.6.0,ShowingStartTimestamp Field,https://ddwiki.reso.org/display/DDW20/ShowingStartTimestamp+Field,1135701,,,
